FPR,TPR
0.6243457859592183,1.0
0.6255188594116636,1.0
0.6266919328641091,1.0
0.6278650063165544,1.0
0.6290380797689997,1.0
0.630211153221445,1.0
0.6313842266738905,1.0
0.6325573001263358,1.0
0.6337303735787811,1.0
0.6349034470312265,1.0
0.6360765204836719,1.0
0.6372495939361172,1.0
0.6385129038079815,1.0
0.6396859772604269,1.0
0.6408590507128722,1.0
0.6420321241653176,1.0
0.643205197617763,1.0
0.6443782710702083,1.0
0.6455513445226537,1.0
0.646724417975099,1.0
0.6478974914275444,1.0
0.6490705648799897,1.0
0.6502436383324351,1.0
0.6515069482042993,1.0
0.6527702580761636,1.0
0.6540335679480279,1.0
0.6552066414004734,1.0
0.6563797148529187,1.0
0.657552788305364,1.0
0.6587258617578093,1.0
0.6599891716296736,1.0
0.661162245082119,1.0
0.6623353185345644,1.0
0.6635083919870097,1.0
0.664681465439455,1.0
0.6659447753113193,1.0
0.6671178487637647,1.0
0.668381158635629,1.0
0.6696444685074933,1.0
0.6708175419599387,1.0
0.671990615412384,1.0
0.6731636888648294,1.0
0.6743367623172747,1.0
0.675600072189139,1.0
0.6768633820610033,1.0
0.6783071647717053,1.0
0.6797509474824073,1.0
0.6810142573542716,1.0
0.6821873308067169,1.0
0.6838115863562567,1.0
0.6853456054863777,1.0
0.686608915358242,1.0
0.6878722252301063,1.0
0.6892257715213894,1.0
0.6904890813932537,1.0
0.691752391265118,1.0
0.6931059375564012,1.0
0.6944594838476844,1.0
0.6956325573001297,1.0
0.696895867171994,1.0
0.6981591770438583,1.0
0.6994224869157226,1.0
0.700595560368168,1.0
0.7017686338206133,1.0
0.7033026529507342,1.0
0.7044757264031796,1.0
0.7057390362750439,1.0
0.7070023461469082,1.0
0.7083558924381914,1.0
0.7095289658906367,1.0
0.7107020393430821,1.0
0.7118751127955274,1.0
0.7131384226673917,1.0
0.714401732539256,1.0
0.7156650424111203,1.0
0.7169283522829846,1.0
0.7181014257354299,1.0
0.7192744991878752,1.0
0.7207182818985772,1.0
0.7220718281898605,1.0
0.7234253744811436,1.0
0.7247789207724269,1.0
0.72613246706371,1.0
0.7273055405161555,1.0
0.7286590868074386,1.0
0.7301028695181406,1.0
0.7314564158094239,1.0
0.732809962100707,1.0
0.7340732719725713,1.0
0.7352463454250167,1.0
0.7369608373939753,1.0
0.7384046201046773,1.0
0.7398484028153793,1.0
0.7412921855260813,1.0
0.7425554953979456,1.0
0.7439992781086476,1.0
0.7454430608193496,1.0
0.7469770799494705,1.0
0.7483306262407537,1.0
0.749593936112618,1.0
0.7512181916621579,1.0
0.7526619743728599,1.0
0.754015520664143,1.0
0.755459303374845,1.0
0.7568128496661283,1.0
0.7582566323768303,1.0
0.7595199422486946,1.0
0.7610539613788154,1.0
0.7624075076700987,1.0
0.7639415268002195,1.0
0.7652950730915028,1.0
0.7670998014798803,1.0
0.7683631113517446,1.0
0.7697166576430278,1.0
0.7711604403537298,1.0
0.7724237502255941,1.0
0.7735968236780395,1.0
0.7748601335499037,1.0
0.776123443421768,1.0
0.7773867532936323,1.0
0.7787402995849155,1.0
0.7799133730373609,1.0
0.7811766829092252,1.0
0.7824399927810894,1.0
0.7837033026529537,1.0
0.7850568489442369,1.0
0.7863201588161012,1.0
0.7874932322685465,1.0
0.788666305720992,1.0
0.7899296155928561,1.0
0.7912831618841394,1.0
0.7927269445948414,1.0
0.7939000180472867,1.0
0.7955242735968265,1.0
0.796697347049272,1.0
0.7978704205017173,1.0
0.7990434939541626,1.0
0.8003068038260269,1.0
0.8018408229561479,1.0
0.803194369247431,1.0
0.8044576791192953,1.0
0.8056307525717407,1.0
0.806894062443605,1.0
0.8084280815737259,1.0
0.8096011550261712,1.0
0.8110449377368733,1.0
0.8122180111893186,1.0
0.813391084641764,1.0
0.8145641580942093,1.0
0.8157372315466547,1.0
0.817000541418519,1.0
0.8182638512903833,1.0
0.8195271611622476,1.0
0.8207002346146929,1.0
0.8219635444865572,1.0
0.8232268543584215,1.0
0.8243999278108668,1.0
0.8255730012633121,1.0
0.8269265475545954,1.0
0.8281898574264597,1.0
0.829453167298324,1.0
