recall,precision
0.9988123515439432,0.9468913171665495
0.9988123515439432,0.9458514636155094
0.9988123515439432,0.9448138914440481
0.9988123515439432,0.9437785931525673
0.9988123515439432,0.9427455612743031
0.9988123515439432,0.9417147883751482
0.9991092636579574,0.9407818650595764
0.9991092636579574,0.9397556841717579
0.9991092636579574,0.9387317395086542
0.9991092636579574,0.9377100237685437
0.9991092636579574,0.9366905296814588
0.9991092636579574,0.9355950892409639
0.9991092636579574,0.9345801862637717
0.9991092636579574,0.9335674827678184
0.9991092636579574,0.9325569716108237
0.9991092636579574,0.931548645681397
0.9991092636579574,0.9305424978988714
0.9991092636579574,0.929538521213138
0.9991092636579574,0.9284597355318248
0.9991092636579574,0.9274602456519296
0.9991092636579574,0.9264629053661053
0.9991092636579574,0.9254677077471314
0.9991092636579574,0.9243983447911573
0.9991092636579574,0.9234075753210192
0.9991092636579574,0.9223429652270551
0.9994061757719715,0.921453902336358
0.9994061757719715,0.9204697233183534
0.9994061757719715,0.9194876444051884
0.9994061757719715,0.9185076588820181
0.9994061757719715,0.9175297600625936
0.9994061757719715,0.91655394128911
0.9994061757719715,0.9155801959320555
0.9994061757719715,0.9146085173900611
0.9994061757719715,0.9136388990897513
0.9994061757719715,0.9126713344855962
0.9994061757719715,0.911705817059764
0.9997030878859858,0.9108405075576178
0.9997030878859858,0.909879143187812
0.9997030878859858,0.9089198060598446
0.9997030878859858,0.9079624897681615
0.9997030878859858,0.9070071879341668
0.9997030878859858,0.9060538942060811
0.9997030878859858,0.9051026022588005
0.9997030878859858,0.904153305793757
0.9997030878859858,0.9031332109639736
0.9997030878859858,0.9021154153477133
0.9997030878859858,0.9010999111803567
0.9997030878859858,0.900158988050024
0.9997030878859858,0.8992200278825717
0.9997030878859858,0.8982830245416725
0.9997030878859858,0.8973479719165494
0.9997030878859858,0.8964148639218424
0.9997030878859858,0.8954836944974766
0.9997030878859858,0.894483057721187
0.9997030878859858,0.8935558953038196
0.9997030878859858,0.8925595598391819
0.9997030878859858,0.8916363786199304
0.9997030878859858,0.8907151051343697
0.9997030878859858,0.8897957334751687
0.9997030878859858,0.8888782577593609
0.9997030878859858,0.8878923205843461
0.9997030878859858,0.8869787639045864
0.9997030878859858,0.8860670852182748
0.9997030878859858,0.8851572787404864
0.9997030878859858,0.8842493387100312
0.9997030878859858,0.8833432593893328
0.9997030878859858,0.8824390350643078
0.9997030878859858,0.8815366600442456
0.9997030878859858,0.8806361286616888
0.9997030878859858,0.8797374352723146
0.9997030878859858,0.8788405742548169
0.9997030878859858,0.8778767667279269
0.9997030878859858,0.8769836935435963
0.9997030878859858,0.8760924355779413
0.9997030878859858,0.8752029873022883
0.9997030878859858,0.8743153432103925
0.9997030878859858,0.8734294978183241
0.9997030878859858,0.8725454456643569
0.9997030878859858,0.8716631813088538
0.9997030878859858,0.870782699334157
0.9997030878859858,0.8699039943444763
0.9997030878859858,0.8690270609657788
1.0,0.8682531242341365
1.0,0.8673797735706941
1.0,0.8665081780980167
1.0,0.8656383325302521
1.0,0.8647702316027507
1.0,0.8639038700719606
1.0,0.8630392427153214
1.0,0.8621763443311602
1.0,0.8613151697385859
1.0,0.8604557137773866
1.0,0.8595979713079258
1.0,0.8587419372110411
1.0,0.8578876063879406
1.0,0.8570349737601034
1.0,0.8561840342691774
1.0,0.8552695256239156
1.0,0.8544220865723651
1.0,0.8535763252190163
1.0,0.8527322365867188
1.0,0.8518898157179898
1.0,0.8510490576749173
1.0,0.8502099575390635
1.0,0.8493725104113695
1.0,0.848536711412059
1.0,0.8477025556805443
1.0,0.8468060663080214
1.0,0.8459753080692431
1.0,0.8451461782619614
1.0,0.8443186721028478
1.0,0.8434927848272907
1.0,0.8426685116893019
1.0,0.8418458479614265
1.0,0.8410247889346524
1.0,0.8402053299183212
1.0,0.8393874662400376
1.0,0.8385711932455813
1.0,0.8376313103244102
1.0,0.8368184476953111
1.0,0.8360071611894054
1.0,0.8351974462270301
1.0,0.8343892982462463
1.0,0.8335827127027556
1.0,0.8327776850698142
1.0,0.8319742108381477
1.0,0.8311722855158675
1.0,0.8303719046283871
1.0,0.829573063718338
1.0,0.8287757583454891
1.0,0.8279799840866616
1.0,0.8271857365356491
1.0,0.8263320953682144
1.0,0.8255410046661414
1.0,0.824751427219916
1.0,0.8239633586916877
1.0,0.8231163520393848
1.0,0.822271084987599
1.0,0.8213673660598457
1.0,0.8205256854602845
1.0,0.8196857280872786
1.0,0.8188474886541321
1.0,0.8180706571210895
1.0,0.8171761425685394
1.0,0.8163430254502773
1.0,0.8155116053400248
1.0,0.8147410873674162
1.0,0.8139720240339064
1.0,0.8132044112241222
1.0,0.8123793687561817
1.0,0.8116147554901431
1.0,0.8107342959672089
1.0,0.8099142555068171
1.0,0.8089790953783523
1.0,0.8081043419456334
1.0,0.8073477510877602
1.0,0.806592575627029
1.0,0.8057808880948656
1.0,0.8049708325497498
1.0,0.8042200951113285
1.0,0.8034707566839862
1.0,0.8025504087653422
1.0,0.8017468321953388
1.0,0.8009448632237681
1.0,0.8000873892214653
1.0,0.7993457288179254
1.0,0.798548553802668
1.0,0.7977529672236806
1.0,0.7970156264102634
1.0,0.7962230898666979
1.0,0.7954885730855522
1.0,0.7947554102406696
1.0,0.7940235975919268
1.0,0.7931808712732004
1.0,0.7924519541007186
1.0,0.7917243754184583
1.0,0.7908865199560119
1.0,0.7901061199004417
1.0,0.7893272584319498
1.0,0.7886054036153938
1.0,0.7878848678924675
1.0,0.7871656476507692
1.0,0.7862822540549633
1.0,0.7855659553977188
1.0,0.7847410769511688
1.0,0.7840275822750665
1.0,0.7832606529496234
1.0,0.7825498465485664
1.0,0.781785804107805
1.0,0.7810232521572787
1.0,0.780316498991487
1.0,0.7795026023150525
1.0,0.7787985973221819
1.0,0.7779878623673046
1.0,0.7772326978478856
1.0,0.7765327851567662
1.0,0.7757804414109487
1.0,0.7750831406715272
1.0,0.7743336019240813
1.0,0.7735855114485343
1.0,0.7728921491356795
1.0,0.7721468399276811
1.0,0.7714560530189793
1.0,0.7707135095969234
1.0,0.7699195119531965
1.0,0.7691799220767365
1.0,0.7683890795059565
1.0,0.7676524255880106
1.0,0.766917182776133
1.0,0.7661309839145541
1.0,0.76539865123989
1.0,0.7646677172790117
1.0,0.7638861213456416
1.0,0.7631580720025833
1.0,0.7623795575834231
1.0,0.7616026299051303
1.0,0.760878924722855
1.0,0.7602081432149583
1.0,0.7595385433707867
1.0,0.7588701220706202
1.0,0.7581003271267475
1.0,0.7574344336846154
1.0,0.7567697090190163
1.0,0.7559531862836613
1.0,0.75529105782575
1.0,0.7545792923505716
1.0,0.7538688671087259
1.0,0.7531597783183437
1.0,0.7525025321033395
1.0,0.7518464319823426
1.0,0.751141140912388
1.0,0.7504874115819957
1.0,0.7498348191628923
1.0,0.7491833606918231
1.0,0.7485330332158223
1.0,0.747883833792169
1.0,0.747235759488342
1.0,0.7465888073819754
1.0,0.7459429745608164
1.0,0.7452982581226794
1.0,0.7446546551754036
1.0,0.7440121628368105
1.0,0.743370778234659
1.0,0.7427304985066046
1.0,0.7420913208001553
1.0,0.7414532422726299
1.0,0.7407183599612059
1.0,0.7400826392868376
1.0,0.7394480088898048
1.0,0.7388144659677299
1.0,0.7381820077278313
1.0,0.737502108708822
1.0,0.7368234609728248
1.0,0.7361460610687319
1.0,0.7354699055581154
1.0,0.7346505275946758
1.0,0.7339771153535216
1.0,0.7330651709487018
1.0,0.7322989735892526
1.0,0.7315821167680133
1.0,0.7308666620548347
1.0,0.7301050511654131
1.0,0.7294399425303889
1.0,0.7287760445892895
1.0,0.7280660651142873
1.0,0.7274518675899696
1.0,0.7268387054679215
1.0,0.7262265761321565
1.0,0.725615476975493
1.0,0.7250054053995175
1.0,0.7243495514584233
1.0,0.7236948830412536
1.0,0.7229947645144904
1.0,0.7223890899441441
1.0,0.721645035960225
1.0,0.7209488760441781
1.0,0.7203466230014903
1.0,0.7196529647460047
1.0,0.7190528739655392
1.0,0.7183617039101736
1.0,0.7176718613157278
1.0,0.7170750685487883
1.0,0.7163419155310276
1.0,0.7157016353397581
1.0,0.7151081134727465
1.0,0.7144245025983851
1.0,0.7138330961847361
1.0,0.7131972910115952
1.0,0.7126079138062623
1.0,0.7118838623545314
1.0,0.7112966530582584
1.0,0.7107104117023588
1.0,0.7100351790113233
1.0,0.7094061184054159
1.0,0.7087333606366344
1.0,0.7081066036081094
1.0,0.7074809541252808
1.0,0.7068118410981902
1.0,0.7061439925269368
1.0,0.705388621545425
1.0,0.7045462935360804
1.0,0.7037943350245273
1.0,0.7031762792459247
1.0,0.702603341504058
1.0,0.7019873748456394
1.0,0.70132860794225
1.0,0.7007586759355267
1.0,0.6999273626653563
1.0,0.6992288376835032
1.0,0.6986187710478792
1.0,0.6979663084430227
1.0,0.6973584419363663
1.0,0.6967083302367401
1.0,0.696145879785587
1.0,0.6954548785012843
1.0,0.694765247646096
1.0,0.6940769831472031
1.0,0.6934329725007773
1.0,0.6927901558580348
1.0,0.692234011352787
1.0,0.6915934146503339
1.0,0.6910391891099196
1.0,0.6904858511429993
1.0,0.6899333986191504
1.0,0.68921229319488
1.0,0.688661875907579
1.0,0.6881123370649534
1.0,0.6875636745657344
1.0,0.6870158863153497
1.0,0.6864689702258968
1.0,0.6858389942314028
1.0,0.6852939495821678
1.0,0.6846661274003233
1.0,0.6841229446021587
1.0,0.683580622993554
1.0,0.6830391605280716
1.0,0.6824985551657516
1.0,0.6819173209787228
1.0,0.6813784892635188
1.0,0.6808405084150444
1.0,0.6803033764194897
1.0,0.6797258735845553
1.0,0.6791904981841042
1.0,0.6786559654799549
1.0,0.6781222734840298
1.0,0.6775894202144999
1.0,0.6770165139499672
1.0,0.6764445756589568
1.0,0.6759143546917699
1.0,0.6753849642851161
1.0,0.674775158710939
1.0,0.674206999521264
1.0,0.67359931830556
1.0,0.6730735466490914
1.0,0.6725485951247877
1.0,0.6720244618152026
1.0,0.6715011448088628
1.0,0.670978642200244
1.0,0.6704569520897478
1.0,0.6699360725836797
1.0,0.6693760297920156
1.0,0.6688568278236383
1.0,0.668298587247424
1.0,0.667781054725784
1.0,0.6672246076797124
1.0,0.6666294425725285
1.0,0.6661144910082558
1.0,0.6655608167656875
1.0,0.6650475142063016
1.0,0.6645350027886514
1.0,0.6639839500875554
1.0,0.6634730759770723
1.0,0.6628845818441751
1.0,0.6623753974084698
1.0,0.6618669946164965
1.0,0.661281344934551
1.0,0.660696730754699
1.0,0.6601909006171672
1.0,0.6596082120405319
1.0,0.6590652966030733
1.0,0.6585619604853521
1.0,0.6580207652890611
1.0,0.65748045885271
1.0,0.6569795396239569
1.0,0.6564793830917851
1.0,0.6559032248567829
1.0,0.6553663888674526
1.0,0.6548686845630384
1.0,0.6543717356272355
1.0,0.6538755403417071
1.0,0.6533420170628412
1.0,0.6528473815830076
1.0,0.6523534944988382
1.0,0.6518603541131054
1.0,0.6513679587337095
1.0,0.6507629538883906
1.0,0.6501967816724101
1.0,0.6495939494942924
1.0,0.6491049708239649
1.0,0.648541678617924
1.0,0.6480542822536987
1.0,0.6474554145517717
1.0,0.6468949804363396
1.0,0.6463727832407518
1.0,0.6458886401740478
1.0,0.6453680657700431
1.0,0.6448112378727217
1.0,0.6443294303511036
1.0,0.6437004597214541
1.0,0.6431834051973264
1.0,0.642704026357005
1.0,0.6421885707297621
1.0,0.6416739412419975
1.0,0.6410501418005885
1.0,0.6405739364465184
1.0,0.6399888079048496
1.0,0.6394412199032984
1.0,0.6389309825264972
1.0,0.6383488502652928
1.0,0.637840354002781
1.0,0.6372964347933071
1.0,0.636825787961298
1.0,0.636319714325764
1.0,0.6358505084838053
1.0,0.6353099762296016
1.0,0.6348063079490269
1.0,0.6343034376435794
1.0,0.6337297034049946
1.0,0.6332643080080317
1.0,0.6326924511900274
1.0,0.632050345545184
1.0,0.631409541896749
1.0,0.6309475467578612
1.0,0.6304507690178335
1.0,0.6299547729401421
1.0,0.6294949034491416
1.0,0.6288945477659974
1.0,0.6284009963671802
1.0,0.6278027244201546
1.0,0.6273108845720489
1.0,0.6267847677687528
1.0,0.6262595327194473
1.0,0.6257701069241696
1.0,0.6252814455102468
1.0,0.6248283713522348
1.0,0.624375953306955
1.0,0.6239241899502284
1.0,0.623473079861995
1.0,0.6230226216262986
1.0,0.6225382401325885
1.0,0.6220546112380642
1.0,0.6216061996159795
1.0,0.6211584340083732
1.0,0.6206082226503247
1.0,0.6201618931307811
1.0,0.6197162051331112
1.0,0.6192369492997023
1.0,0.6187925892819169
1.0,0.618348866545981
1.0,0.6179057797219338
1.0,0.6174633274437387
1.0,0.6170215083492686
1.0,0.6165803210802926
1.0,0.6161397642824615
1.0,0.6156998366052941
1.0,0.6152605367021636
1.0,0.6148218632302835
1.0,0.6143838148506946
1.0,0.6139463902282504
1.0,0.6135095880316042
1.0,0.6130398802289875
1.0,0.6126043665252626
1.0,0.6121694711745737
1.0,0.6117351928609255
1.0,0.611301530272055
1.0,0.6108684820994172
1.0,0.6104360470381727
1.0,0.610004223787174
1.0,0.6095730110489528
1.0,0.6091424075297069
1.0,0.6087124119392877
1.0,0.608250018162487
1.0,0.6077883263451332
1.0,0.607327334889973
1.0,0.6068998971139367
1.0,0.6064730605772837
1.0,0.6060468240123393
1.0,0.6056211861549899
1.0,0.6051634750387497
1.0,0.6047390766272362
1.0,0.6043152730559421
1.0,0.6038920630751436
1.0,0.603469445438616
1.0,0.6030149797719409
1.0,0.6025935884220008
1.0,0.6021404404977294
1.0,0.6016879735921218
1.0,0.6012684341998922
1.0,0.6008494794650462
1.0,0.6004311081662937
1.0,0.6000133190857438
1.0,0.5995640421103938
1.0,0.5991154374493626
1.0,0.5986035677159723
1.0,0.5980925718941628
1.0,0.5976461656725938
1.0,0.5972322418786956
1.0,0.5966600622700264
1.0,0.5961206761920306
1.0,0.595677207606195
1.0,0.5952343983438819
1.0,0.5947606898266462
1.0,0.5943192416369302
1.0,0.5938784482718249
1.0,0.5934068946672035
1.0,0.5929360893179919
1.0,0.5925286618951842
1.0,0.5920905196162503
1.0,0.591653024822657
1.0,0.5912161760801864
1.0,0.5908111080487695
1.0,0.5904065946969275
1.0,0.5898784507471962
1.0,0.589475213084985
1.0,0.5890415732324559
1.0,0.588608570914084
1.0,0.5881453457303758
1.0,0.5877444732642794
1.0,0.5873441468852331
1.0,0.5869443654781388
1.0,0.5865144398452967
1.0,0.5860851435762269
1.0,0.585656475289961
1.0,0.5852284336095686
1.0,0.5848315262028261
1.0,0.5844351568038454
1.0,0.583948054494573
1.0,0.5834921329274796
1.0,0.5830369227329433
1.0,0.5825824222473339
1.0,0.5821286298122057
1.0,0.5817359144912431
1.0,0.5812834393308711
1.0,0.5808015743398841
1.0,0.580350550911495
1.0,0.5799002274271018
1.0,0.5794805555770197
1.0,0.5790914038203805
1.0,0.5785235828295844
1.0,0.5780462807595499
1.0,0.5775697656218743
1.0,0.5770940354720264
1.0,0.576678414002453
1.0,0.5762041504859292
1.0,0.5757306664022729
1.0,0.5752284414430914
1.0,0.5747860288603738
1.0,0.5743737239948999
1.0,0.5738444860932274
1.0,0.5733748705014441
1.0,0.5729353034267191
1.0,0.5724671741399364
1.0,0.5720289971685436
1.0,0.5715623471418129
1.0,0.5711546524825005
1.0,0.5706603759228165
1.0,0.5702249594483163
1.0,0.5697322899955267
1.0,0.5692982880984154
1.0,0.568720646414641
1.0,0.5683169942087223
1.0,0.5678851450606941
1.0,0.5674252287738561
1.0,0.5670234126818493
1.0,0.56665080696645
1.0,0.5662500865357051
1.0,0.5658499324621813
1.0,0.565450343546037
1.0,0.5650228383568959
1.0,0.5646528564034433
1.0,0.5642549557941974
1.0,0.563857615576714
1.0,0.5634608345679668
1.0,0.5630363312688994
1.0,0.5626407048721066
1.0,0.5622738350137229
1.0,0.561907443278544
1.0,0.561513401198235
1.0,0.561091826067276
1.0,0.56064284310184
1.0,0.5602785731857539
1.0,0.5597749802153159
1.0,0.5594118368248733
1.0,0.5590491642937293
1.0,0.5586869617066884
1.0,0.558297421893997
1.0,0.5578251389270402
1.0,0.5574090817304249
1.0,0.5570213212436358
1.0,0.556661740686009
1.0,0.556275018914034
1.0,0.5558061499532442
1.0,0.5554481360679002
1.0,0.555008136243621
1.0,0.554651149346328
1.0,0.5542946213890712
1.0,0.5539385514874036
1.0,0.5535829387591492
1.0,0.5532004814731948
1.0,0.552818552283676
1.0,0.5524371500975556
1.0,0.5520834618550502
1.0,0.5517030729570491
1.0,0.5513232078787098
1.0,0.5509709441074937
1.0,0.5506191302013556
1.0,0.550213748957916
1.0,0.5498359313028303
1.0,0.5494586321670579
1.0,0.5491087463235473
1.0,0.5486787288288687
1.0,0.5483030156311653
1.0,0.5478742586839674
1.0,0.5475263870962982
1.0,0.5471522498581479
1.0,0.5467786235838196
1.0,0.5463788755435399
1.0,0.5459531213906216
1.0,0.5455811304295365
1.0,0.5452361638646849
1.0,0.544891633263351
